t,phase,clearance,horizontal_error_gt,tag_valid,tag_age,tag_weight,yolo_visible,yolo_confidence,coarse_vx,coarse_vy,tag_vx,tag_vy,cmd_vx,cmd_vy,cmd_vz,uav_x,uav_y,uav_z,vehicle_x,vehicle_y,mode,armed
9.26,TAKEOFF,11.282377923273707,60.39789733708356,0,17.424,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02870667725801468,1.1764291524887085,13.364080429077148,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.292,TAKEOFF,11.368591917385132,60.39817740770649,0,17.456,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0278039388358593,1.17561674118042,13.434855461120605,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.328,TAKEOFF,11.478858854737153,60.40153458961946,0,17.492,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02583901770412922,1.174334168434143,13.552492141723633,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.36,TAKEOFF,11.577029701464848,60.404696497013774,0,17.524,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.023911556228995323,1.1733489036560059,13.64635181427002,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.392,TAKEOFF,11.675255510889265,60.40783126160708,0,17.556,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.021769331768155098,1.1724133491516113,13.739871978759766,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.428,TAKEOFF,11.785707614842037,60.41104224316089,0,17.592,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.019714562222361565,1.1715199947357178,13.832971572875977,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.46,TAKEOFF,11.883847199573522,60.41360384907911,0,17.624,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.017830997705459595,1.170640468597412,13.925613403320312,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.492,TAKEOFF,11.981957769698544,60.41588496507408,0,17.656,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.016117848455905914,1.1697797775268555,14.018170356750488,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.528,TAKEOFF,12.09231001297813,60.4181234928928,0,17.692,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.014590196311473846,1.1689268350601196,14.1104154586792,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.56,TAKEOFF,12.190393934465483,60.41983973418531,0,17.724,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.012937627732753754,1.167884111404419,14.225339889526367,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.596,TAKEOFF,12.28847967519926,60.42242993474809,0,17.76,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.011814876459538937,1.1670609712600708,14.317100524902344,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.628,TAKEOFF,12.398831487902855,60.42274702326846,0,17.792,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.010853048413991928,1.1662355661392212,14.408649444580078,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.66,TAKEOFF,12.49692362195731,60.42382879308789,0,17.824,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.010028498247265816,1.165408968925476,14.500104904174805,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.692,TAKEOFF,12.595015438468705,60.4247674859045,0,17.856,0.0,1,0.8899334669113159,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.008696269243955612,1.164799451828003,14.592352867126465,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.728,TAKEOFF,12.716961086608329,60.42579031710531,0,17.892,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.007481249049305916,1.1641749143600464,14.684547424316406,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.76,TAKEOFF,12.815035370021807,60.42786849181421,0,17.924,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.006097240839153528,1.163387656211853,14.799654006958008,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.792,TAKEOFF,12.91307493593946,60.42713710776475,0,17.956,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0050804512575268745,1.1627455949783325,14.891712188720703,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.828,TAKEOFF,13.01168109767879,60.42770473342079,0,17.992,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.004126114305108786,1.1620858907699585,14.983742713928223,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.86,TAKEOFF,13.109588558834147,60.42823203763865,0,18.024,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0032413238659501076,1.1614110469818115,15.075718879699707,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.892,TAKEOFF,13.219259026474013,60.428575715810545,0,18.056,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0024588715750724077,1.1607307195663452,15.167842864990234,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.928,TAKEOFF,13.31809261141877,60.42842477996294,0,18.092,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0020259409211575985,1.1600929498672485,15.260135650634766,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.96,TAKEOFF,13.428342675247812,60.427791415733864,0,18.124,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0020816896576434374,1.1593877077102661,15.37586784362793,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
9.992,TAKEOFF,13.526957596495016,60.42678741832317,0,18.156,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0026020370423793793,1.158908486366272,15.468681335449219,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.028,TAKEOFF,13.637940837393721,60.4251892748377,0,18.192,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.003537180833518505,1.1585133075714111,15.561744689941406,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.06,TAKEOFF,13.736562034652845,60.42337588940247,0,18.224,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.004876334220170975,1.1581902503967285,15.654901504516602,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.092,TAKEOFF,13.823206332444958,60.42149643911346,0,18.256,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.006457054056227207,1.1573621034622192,15.75048542022705,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.128,TAKEOFF,13.933899211006453,60.41875180804647,0,18.292,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.008346245624125004,1.1564373970031738,15.846562385559082,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.164,TAKEOFF,14.032447945002009,60.41601162600435,0,18.328,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.011132057756185532,1.1554136276245117,15.966262817382812,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.192,TAKEOFF,14.130093079188148,60.41306752619519,0,18.356,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.013645824044942856,1.1546865701675415,16.06183624267578,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.228,TAKEOFF,14.240029990260615,60.4095062068354,0,18.392,0.0,1,0.9217462539672852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.016382964327931404,1.1540405750274658,16.157350540161133,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.26,TAKEOFF,14.337462515340235,60.406166734133016,0,18.424,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01930886134505272,1.153461217880249,16.252779006958008,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.292,TAKEOFF,14.446537064999427,60.402261844801004,0,18.456,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.022399798035621643,1.1529426574707031,16.347932815551758,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.328,TAKEOFF,14.543555799039776,60.398640054608265,0,18.492,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02563558705151081,1.1524806022644043,16.442819595336914,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.36,TAKEOFF,14.640084024416327,60.394933900172035,0,18.524,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.029869502410292625,1.1520004272460938,16.561073303222656,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.392,TAKEOFF,14.736183681299192,60.39123541224912,0,18.556,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.03334757313132286,1.1516354084014893,16.655353546142578,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.428,TAKEOFF,14.843669814906738,60.38718290426723,0,18.592,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0367584228515625,1.1511691808700562,16.74951934814453,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.46,TAKEOFF,14.938694311808836,60.38368480897829,0,18.624,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04071022942662239,1.1499449014663696,16.867454528808594,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.492,TAKEOFF,15.033276866640543,60.38028878855982,0,18.656,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.042559776455163956,1.1480531692504883,16.93991470336914,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.528,TAKEOFF,15.139195515886192,60.37658857854131,0,18.692,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04496925696730614,1.1455409526824951,17.036121368408203,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.56,TAKEOFF,15.232930530254245,60.37339969617275,0,18.724,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.047912292182445526,1.1423726081848145,17.156076431274414,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.592,TAKEOFF,15.338085330744333,60.369929829811916,0,18.756,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0502232126891613,1.1398208141326904,17.251632690429688,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.628,TAKEOFF,15.442660631894933,60.36653268187674,0,18.792,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05248945578932762,1.1372690200805664,17.346872329711914,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.66,TAKEOFF,15.523460350402765,60.36392346857309,0,18.824,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05470367893576622,1.1347038745880127,17.441862106323242,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.692,TAKEOFF,15.62750126755999,60.360661940337565,0,18.856,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0568692646920681,1.132138967514038,17.53647232055664,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.728,TAKEOFF,15.730919151836176,60.35742679001848,0,18.892,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05953671410679817,1.1289374828338623,17.654573440551758,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.76,TAKEOFF,15.810764411109153,60.35491377517347,0,18.924,0.0,1,0.9286688566207886,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06165279448032379,1.126364827156067,17.74874496459961,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.792,TAKEOFF,15.902118923329608,60.35207960111239,0,18.956,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06376809626817703,1.1237958669662476,17.84270477294922,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.828,TAKEOFF,15.992812404702908,60.349238394049834,0,18.992,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06590065360069275,1.1212329864501953,17.93636703491211,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.86,TAKEOFF,16.095433905667953,60.343893911181254,0,19.024,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06805426627397537,1.118668794631958,18.02984619140625,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.892,TAKEOFF,16.18620646367783,60.34334149868248,0,19.056,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07018041610717773,1.115334391593933,18.126482009887695,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.928,TAKEOFF,16.288459630874478,60.34039480989182,0,19.092,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07222310453653336,1.1119228601455688,18.222949981689453,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.96,TAKEOFF,16.379420409772653,60.33791117392514,0,19.124,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07462332397699356,1.1074920892715454,18.34360694885254,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
10.992,TAKEOFF,16.470371653596995,60.33555693866001,0,19.156,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07640543580055237,1.1037929058074951,18.43999671936035,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.028,TAKEOFF,16.572603628039776,60.333062129811985,0,19.192,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07805763930082321,1.099968671798706,18.536144256591797,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.06,TAKEOFF,16.663354879327308,60.33097704329063,0,19.224,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07959245890378952,1.0960286855697632,18.63213348388672,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.092,TAKEOFF,16.753974299719683,60.329009506088205,0,19.256,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08103592693805695,1.0919896364212036,18.727855682373047,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.128,TAKEOFF,16.85576086918846,60.32692495705629,0,19.292,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08238711953163147,1.0878740549087524,18.823436737060547,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.16,TAKEOFF,16.958034900245497,60.32498510176324,0,19.324,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0839560329914093,1.082637906074524,18.942506790161133,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.196,TAKEOFF,17.036334126211777,60.32351209804854,0,19.36,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08512523025274277,1.0783963203430176,19.03754997253418,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.228,TAKEOFF,17.137740465711957,60.32173296907172,0,19.392,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.086215078830719,1.074092149734497,19.132505416870117,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.26,TAKEOFF,17.23974364089507,60.32006283818356,0,19.424,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0872456356883049,1.0697259902954102,19.227365493774414,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.292,TAKEOFF,17.31783347168248,60.31877507157128,0,19.456,0.0,1,0.9212037920951843,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08875639736652374,1.0648996829986572,19.32413673400879,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.328,TAKEOFF,17.419080659727957,60.31720872786126,0,19.492,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0903543084859848,1.0599455833435059,19.421316146850586,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.36,TAKEOFF,17.509054708968588,60.31586672770936,0,19.524,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09223587810993195,1.0537779331207275,19.542383193969727,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.392,TAKEOFF,17.598869281172234,60.31458889930895,0,19.556,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09364377707242966,1.048858880996704,19.638765335083008,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.428,TAKEOFF,17.711472860157972,60.313125313546024,0,19.592,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09492641687393188,1.0439988374710083,19.734975814819336,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.46,TAKEOFF,17.78894244204171,60.31212945580962,0,19.624,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09609130769968033,1.039199709892273,19.830585479736328,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.492,TAKEOFF,17.878150024595282,60.31108882266996,0,19.656,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0973229631781578,1.033757209777832,19.92782211303711,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.528,TAKEOFF,17.978428488650028,60.31000331607594,0,19.692,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09844476729631424,1.0284212827682495,20.024608612060547,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.56,TAKEOFF,18.07932803410875,60.30902909103591,0,19.724,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09969530999660492,1.0218794345855713,20.14483070373535,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.592,TAKEOFF,18.156650409788817,60.30828087126327,0,19.756,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1006029024720192,1.0167425870895386,20.240446090698242,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.632,TAKEOFF,18.256947880961565,60.30741764562483,0,19.796,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1014256402850151,1.011675477027893,20.335668563842773,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.66,TAKEOFF,18.346172563438326,60.306707638277445,0,19.824,0.0,1,0.9070765972137451,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10215425491333008,1.0066771507263184,20.430667877197266,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.692,TAKEOFF,18.447256222891138,60.30599473708238,0,19.856,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10280196368694305,1.001737356185913,20.525470733642578,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.728,TAKEOFF,18.536140823762285,60.30535808050424,0,19.892,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10338776558637619,0.9968584179878235,20.62005043029785,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.764,TAKEOFF,18.637519851949627,60.3047474032812,0,19.928,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10406298190355301,0.990838348865509,20.738088607788086,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.792,TAKEOFF,18.715569285010034,60.30425507829015,0,19.956,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10455649346113205,0.9860759377479553,20.832271575927734,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.828,TAKEOFF,18.816841181756917,60.30369384849801,0,19.992,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10499925911426544,0.9813599586486816,20.92626190185547,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.86,TAKEOFF,18.907107316220547,60.30322647354685,0,20.024,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10539721697568893,0.9766854643821716,21.019954681396484,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.892,TAKEOFF,18.99763786818934,60.30219285004308,0,20.056,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10572706162929535,0.9697396755218506,21.13871955871582,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.928,TAKEOFF,19.099833430534932,60.301679970628456,0,20.092,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.10608614981174469,0.9657906889915466,21.209808349609375,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.96,TAKEOFF,19.191001189009445,60.3005692550613,0,20.124,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1070125475525856,0.9595798254013062,21.328107833862305,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
11.992,TAKEOFF,19.28248382598941,60.29921240202328,0,20.156,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1080293133854866,0.9549345970153809,21.422529220581055,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.028,TAKEOFF,19.385784003789713,60.29740038014485,0,20.192,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1093035340309143,0.950571596622467,21.516658782958984,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.06,TAKEOFF,19.4779492180096,60.295550851906754,0,20.224,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11079718172550201,0.9464940428733826,21.610580444335938,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.092,TAKEOFF,19.570443814623165,60.29349599835876,0,20.256,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11250641942024231,0.9426699280738831,21.704315185546875,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.128,TAKEOFF,19.674906060778827,60.290966070633296,0,20.292,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11442656069993973,0.9390822052955627,21.79796028137207,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.16,TAKEOFF,19.779945825167367,60.28826724126778,0,20.324,0.0,1,0.9046949148178101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11706266552209854,0.9348841905593872,21.915109634399414,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.192,TAKEOFF,19.86171040303212,60.28599595490888,0,20.356,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11934559792280197,0.9317170977592468,22.008899688720703,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.228,TAKEOFF,19.967412920936024,60.28298932281645,0,20.392,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1217539831995964,0.928701639175415,22.10259437561035,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.26,TAKEOFF,20.061750938294445,60.280218034469286,0,20.424,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12427151948213577,0.9258359670639038,22.196447372436523,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.292,TAKEOFF,20.15644850476726,60.277370793833796,0,20.456,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12688030302524567,0.9227297306060791,22.29166603088379,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.328,TAKEOFF,20.26340884328146,60.274093072141774,0,20.492,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13023202121257782,0.9190359115600586,22.410621643066406,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.36,TAKEOFF,20.358850334602003,60.26833420877503,0,20.524,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13297820091247559,0.916208803653717,22.50557518005371,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.396,TAKEOFF,20.454532670131044,60.26812571512424,0,20.56,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13575591146945953,0.9134644865989685,22.600488662719727,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.428,TAKEOFF,20.562316175983163,60.26474665751893,0,20.592,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13852189481258392,0.9106188416481018,22.69507598876953,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.46,TAKEOFF,20.658267844734635,60.26174172079537,0,20.624,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1412726640701294,0.9076349139213562,22.789342880249023,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.492,TAKEOFF,20.742607899701905,60.25907948266782,0,20.656,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.144207164645195,0.904913067817688,22.883953094482422,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.528,TAKEOFF,20.86274115810434,60.25535957642665,0,20.692,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14716626703739166,0.9021204113960266,22.978382110595703,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.564,TAKEOFF,20.97104254531586,60.25201650075049,0,20.728,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15081408619880676,0.898339033126831,23.096092224121094,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.592,TAKEOFF,21.06781270906854,60.249013533019024,0,20.756,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15369857847690582,0.8950940370559692,23.189998626708984,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.628,TAKEOFF,21.165219400073358,60.24597277349678,0,20.792,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1565549522638321,0.8916673064231873,23.283784866333008,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.66,TAKEOFF,21.262518916757283,60.24296169367049,0,20.824,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15940579771995544,0.8880759477615356,23.377378463745117,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
12.692,TAKEOFF,21.360079884335203,60.23994447145121,0,20.856,0.0,1,0.9276807308197021,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16223672032356262,0.8843451738357544,23.470809936523438,10.000000083512225,1.5435317252992384e-11,OFFBOARD,1
